0,50         7-39         5-60         279         22,3          69          245   P
1,00         11-23         5-73         548         25,5          56          399
1,50         11-76         5-61         836         24,7          50          554
2,00         11-60         5-99         1054         23,6          49          708
2,50         11-73         6-30         1260         22,2          48          863
3,00         11-87         6-44         1473         20,7          49          1010
3,50         11-97         6-59         1707         19,2          50          1176
4,00         12-41         6-78         1836         17,6          51          1287
4,50         12-78         6-87         2086         16,2          53          1465
5,00         13-12         6-90         2301         14,7          55          1612
5,50         13-53         6-89         2611         13,2          57          1815
6,00         13-78         6-90         2729         11,7          59          1894
6,50         14-09         6-86         3015         10,3          61          2075
7,00         14-33         6-83         3266         8,9          63          2232
7,50         14-54         6-77         3415         7,5          65          2314
8,00         14-67         6-83         3808         7,6          59          2587
8,50         14-53         7-02         3857         8,5          45          2678
9,00         14-49         7-12         4205         8,4          36          2944
9,50         14-30         7-20         4360         7,8          30          3074
10,00         14-02         7-20         4568         6,7          30          3217
10,50         13-80         7-25         4834         6,3          29          3417
11,00         13-68         7-23         5074         5,5          30          3574
11,50         13-42         7-27         5305         4,4          30          3750
12,00         13-08         7-29         5519         3,5          29          3904
12,50         12-83         7-36         5692         3,0          28          4056
13,00         12-68         7-48         5844         2,1          30          4212
13,50         12-52         7-63         5966         0,9          36          4367
14,00         12-21         7-78         6102         -0,2          38          4530
14,50         11-82         8-00         6182         -1,1          39          4682
15,00         11-55         8-09         6340         -1,7          40          4840
15,50         11-32         8-19         6486         -2,6          39          4993
16,00         11-23         8-30         6627         -3,9          39          5152
16,50         11-16         8-42         6769         -5,0          38          5314
17,00         11-15         8-53         6898         -6,3          38          5466
17,50         11-16         8-72         6991         -7,9          39          5625
18,00         11-21         8-86         7106         -8,9          40          5778
18,50         11-30         8-96         7234         -10,2          40          5927
19,00         11-49         9-12         7333         -11,5          41          6074
19,50         11-66         9-28         7439         -13,0          41          6235
20,00         11-86         9-38         7557         -14,2          42          6377
20,50         11-89         9-47         7690         -15,6          43          6527
21,00         11-96         9-59         7800         -17,0          43          6672
21,50         12-00         9-68         7923         -18,2          44          6815
22,00         12-06         9-72         8079         -19,1          44          6966
22,50         12-06         9-78         8217         -20,3          44          7111
23,00         12-03         9-87         8333         -21,1          43          7250
23,50         12-04         9-96         8450         -22,3          43          7390
24,00         12-02         10-08         8546         -23,4          42          7525
24,50         11-99         10-24         8629         -24,7          41          7671
25,00         11-92         10-38         8729         -25,8          41          7818
25,50         11-86         10-51         8832         -26,9          41          7965
26,00         11-64         10-59         8946         -27,9          40          8100
26,50         11-50         10-65         9067         -29,0          39          8232
27,00         11-43         10-73         9177         -29,9          38          8366
27,50         11-40         10-82         9289         -31,1          37          8504
28,00         11-40         10-98         9372         -32,3          37          8643
28,50         11-29         11-10         9485         -33,5          36          8797
29,00         10-98         11-16         9621         -34,5          35          8942
29,50         10-82         11-30         9727         -35,2          35          9096
30,00         10-65         11-43         9821         -36,2          35          9235
30,50         10-28         11-59         9904         -37,2          34          9371
31,00         10-00         11-72         9991         -38,3          34          9498
31,50         9-72         11-85         10072         -39,2          34          9618
32,00         9-51         12-07         10128         -39,8          34          9744
32,50         9-35         12-25         10199         -40,6                       9868
33,00         9-08         12-35         10283         -41,5                       9980
33,50         8-89         12-53         10368         -42,7                       10113
34,00         8-58         12-57         10489         -43,6                       10242
34,50         8-31         12-63         10608         -44,4                       10372
35,00         7-76         12-62         10755         -45,5                       10511
35,50         7-23         12-52         10903         -46,6                       10628
36,00         6-88         12-45         11071         -47,2                       10769
36,50         6-72         12-31         11269         -48,0                       10914
37,00         6-76         12-25         11431         -48,0                       11051
37,50         6-77         12-18         11602         -48,5                       11191
38,00         6-79         12-09         11778         -49,2                       11326
38,50         6-82         12-03         11951         -49,7                       11468
39,00         6-83         11-95         12131         -50,3                       11609
39,50         6-86         11-88         12310         -50,0                       11748
40,00         6-90         11-79         12490         -49,5                       11883
40,50         7-05         11-67         12686         -47,8                       12012
41,00         7-39         11-56         12887         -46,8                       12149
41,50         7-80         11-39         13121         -47,6                       12287
42,00         8-20         11-13         13430         -47,6                       12431
42,50         8-61         10-87         13754         -46,9                       12577
43,00         8-90         10-51         14161         -46,6                       12717
43,50         9-19         10-21         14571         -46,9                       12866
44,00         9-52         9-92         15009         -47,2                       13026
44,50         9-59         9-49         15615         -47,5                       13174
45,00         9-84         9-20         16133         -48,1                       13333
45,50         10-05         8-89         16712         -48,9                       13497
46,00         10-26         8-59         17328         -49,2                       13660
46,50         10-38         8-25         18063         -49,7                       13825
47,00         10-52         7-96         18774         -50,0                       13993
47,50         10-73         7-71         19477         -50,3                       14162
48,00         10-82         7-47         20189         -51,4                       14328
48,50         10-93         7-26         20877         -51,5                       14496
49,00         11-03         7-08         21568         -51,9                       14671
49,50         11-09         6-89         22298         -52,3                       14843
50,00         11-18         6-70         23080         -52,9                       15014
50,50         11-33         6-56         23781         -54,0                       15195
51,00         11-42         6-41         24534         -54,3                       15369
51,50         11-57         6-33         25104         -54,4                       15553
52,00         11-64         6-21         25799         -55,4                       15740
52,50         11-75         6-10         26501         -56,0                       15927
53,00         11-79         5-99         27234         -56,7                       16112
53,50         11-83         5-91         27896         -57,1                       16303
54,00         11-85         5-81         28624         -56,9                       16486
54,50         11-93         5-74         29237         -56,9                       16670
55,00         12-00         5-68         29860         -55,9                       16851
55,50         12-09         5-64         30362         -56,4                       17028
56,00         12-16         5-63         30710         -56,1                       17206
56,50         12-24         5-61         31104         -56,2                       17382
57,00         12-28         5-60         31513         -56,8                       17561
57,50         12-32         5-58         31939         -57,3                       17738
58,00         12-40         5-56         32333         -57,7                       17915
58,50         12-44         5-55         32710         -56,8                       18089
59,00         12-48         5-56         32978         -57,5                       18269
59,50         12-49         5-54         33410         -58,1                       18445
60,00         12-50         5-54         33696         -57,4                       18619
60,50         12-51         5-56         33917         -57,1                       18793
61,00         12-53         5-56         34256         -56,5                       18963
61,50         12-57         5-56         34559         -56,6                       19133
62,00         12-63         5-54         34957         -57,0                       19301
62,50         12-68         5-53         35287         -56,8                       19465
63,00         12-76         5-56         35471         -56,9                       19634
63,50         12-74         5-60         35548         -57,7                       19802
64,00         12-74         5-65         35579         -57,9                       19975
64,50         12-72         5-69         35655         -57,1                       20140
65,00         12-72         5-70         35867         -57,1                       20312
65,50         12-73         5-72         36061         -56,3                       20477
66,00         12-73         5-73         36319         -56,4                       20648
66,50         12-74         5-76         36437         -56,9                       20812
67,00         12-74         5-79         36569         -56,6                       20977
67,50         12-76         5-79         36813         -56,6                       21137
68,00         12-81         5-84         36870         -56,1                       21300
68,50         12-82         5-87         36961         -55,7                       21455
69,00         12-84         5-91         36993         -55,1                       21610
69,50         12-89         6-00         36807         -54,9                       21776
