0,50         35-34         5-58         166         10,6          40          251   P
1,00         32-87         6-77         362         8,6          42          396
1,50         32-51         7-09         561         7,2          44          539
2,00         32-25         7-87         712         5,9          46          683
2,50         33-41         7-63         929         5,0          47          826
3,00         34-40         7-48         1239         4,8          46          1034
3,50         35-52         7-25         1504         4,9          40          1196
4,00         36-00         6-81         1842         5,4          34          1365
4,50         36-56         6-72         2123         4,6          31          1533
5,00         37-10         6-48         2559         3,3          31          1766
5,50         37-61         6-22         2817         2,2          30          1869
6,00         38-04         5-85         3262         1,2          29          2036
6,50         38-41         5-65         3689         0,7          27          2217
7,00         38-58         5-38         4122         -0,1          25          2361
7,50         38-73         5-20         4605         -1,2          24          2547
8,00         38-83         5-11         5038         -2,5          24          2727
8,50         39-01         4-99         5489         -4,0          24          2901
9,00         39-02         4-88         5962         -5,4          24          3073
9,50         39-07         4-74         6454         -6,8          24          3234
10,00         39-13         4-65         7004         -8,2          25          3437
10,50         39-18         4-51         7475         -9,6          25          3561
11,00         39-21         4-48         8024         -10,8          26          3790
11,50         39-21         4-38         8620         -11,9          25          3979
12,00         39-20         4-33         9112         -13,2          25          4152
12,50         39-14         4-25         9672         -14,4          25          4328
13,00         39-07         4-13         10359         -15,8          25          4502
13,50         39-08         4-07         10925         -16,9          26          4681
14,00         39-02         3-95         11688         -17,7          26          4856
14,50         38-96         3-89         12298         -18,9          25          5038
15,00         38-94         3-79         13086         -20,2          26          5213
15,50         38-96         3-72         13797         -21,4          26          5396
16,00         38-95         3-60         14696         -22,8          27          5572
16,50         39-00         3-51         15563         -23,9          28          5749
17,00         39-01         3-40         16525         -25,1          30          5920
17,50         38-99         3-30         17490         -26,1          31          6090
18,00         38-97         3-23         18377         -27,3          31          6261
18,50         39-01         3-19         19121         -28,6          31          6436
19,00         38-96         3-13         20017         -29,8          33          6606
19,50         38-92         3-12         20539         -30,7          35          6783
20,00         38-92         3-11         21217         -32,0          36          6964
20,50         38-91         3-07         22002         -33,6          37          7142
21,00         38-89         3-04         22762         -34,9          37          7318
21,50         38-84         3-03         23421         -36,4          38          7500
22,00         38-84         2-99         24329         -37,8          39          7678
22,50         38-81         2-98         24971         -39,2          39          7861
23,00         38-84         2-93         26001         -40,7                       8039
23,50         38-81         2-89         26894         -42,1                       8218
24,00         38-80         2-87         27710         -43,3                       8394
24,50         38-81         2-87         28299         -44,1                       8574
25,00         38-83         2-85         29064         -45,2                       8753
25,50         38-79         2-79         30189         -46,2                       8918
26,00         38-84         2-81         30661         -47,5                       9095
26,50         38-88         2-77         31680         -48,8                       9263
27,00         38-85         2-73         32712         -49,5                       9425
27,50         38-87         2-72         33366         -50,6                       9590
28,00         38-82         2-70         34177         -51,9                       9754
28,50         38-80         2-70         34819         -52,9                       9925
29,00         38-81         2-64         36053         -54,1                       10081
29,50         38-78         2-64         36695         -55,5                       10239
30,00         38-79         2-65         37161         -56,7                       10404
30,50         38-80         2-65         37761         -57,8                       10573
31,00         38-79         2-61         38797         -59,2                       10732
31,50         38-81         2-60         39596         -60,3                       10887
32,00         38-78         2-58         40412         -61,5                       11039
32,50         38-79         2-58         41007         -62,6                       11190
33,00         38-81         2-57         41742         -63,5                       11338
33,50         38-81         2-56         42329         -64,2                       11486
34,00         38-83         2-57         42790         -65,0                       11635
34,50         38-82         2-59         43076         -65,6                       11792
35,00         38-79         2-59         43673         -65,5                       11946
35,50         38-74         2-59         44139         -66,3                       12103
36,00         38-74         2-58         44968         -66,2                       12251
36,50         38-74         2-56         45692         -65,1                       12394
37,00         38-71         2-56         46340         -63,8                       12537
37,50         38-76         2-57         46618         -61,7                       12690
38,00         38-70         2-59         46873         -61,3                       12844
38,50         38-66         2-61         47153         -60,4                       13002
39,00         38-66         2-62         47541         -59,7                       13163
39,50         38-64         2-62         48040         -59,2                       13324
40,00         38-61         2-65         48131         -58,2                       13492
40,50         38-61         2-67         48434         -58,6                       13659
41,00         38-61         2-67         49022         -59,1                       13824
41,50         38-55         2-70         49036         -59,7                       13992
42,00         38-53         2-69         49848         -59,4                       14144
42,50         38-51         2-70         50113         -57,7                       14301
43,00         38-49         2-72         50449         -56,7                       14459
43,50         38-46         2-74         50613         -56,7                       14616
44,00         38-44         2-78         50519         -56,8                       14793
44,50         38-41         2-81         50654         -57,3                       14971
45,00         38-39         2-84         50676         -57,9                       15153
45,50         38-34         2-87         50863         -58,1                       15339
46,00         38-31         2-88         51222         -57,7                       15523
46,50         38-28         2-91         51395         -57,3                       15707
47,00         38-24         2-93         51634         -56,8                       15893
47,50         38-20         2-92         52387         -57,1                       16063
48,00         38-18         2-94         52579         -56,8                       16235
48,50         38-11         2-95         52942         -57,2                       16400
49,00         38-04         2-95         53388         -57,3                       16558
49,50         38-00         3-00         53180         -57,3                       16734
50,00         37-96         3-00         53627         -57,5                       16902
50,50         37-89         3-02         53866         -58,0                       17075
51,00         37-86         3-04         54093         -58,5                       17252
51,50         37-85         3-07         54105         -58,7                       17438
52,00         37-81         3-09         54343         -59,3                       17623
52,50         37-75         3-09         54880         -59,6                       17794
53,00         37-68         3-11         55112         -59,5                       17974
53,50         37-63         3-10         55818         -59,3                       18139
54,00         37-62         3-11         56219         -58,9                       18300
54,50         37-58         3-11         56685         -58,6                       18456
55,00         37-55         3-13         56850         -58,7                       18610   P
55,50         37-49         3-15         56907         -58,7                       18763
56,00         37-48         3-15         57326         -58,5                       18911
56,50         37-44         3-20         57080         -58,8                       19079
57,00         37-37         3-24         56840         -58,8                       19254
57,50         37-37         3-26         57017         -58,9                       19424
58,00         37-33         3-25         57639         -58,6                       19588
58,50         37-28         3-30         57350         -58,8                       19761   P
59,00         37-22         3-30         57761         -58,9                       19924
59,50         37-19         3-31         58073         -59,7                       20087
60,00         37-17         3-31         58509         -60,3                       20229
60,50         37-13         3-34         58540         -61,4                       20377
61,00         37-12         3-36         58652         -61,2                       20532
61,50         37-10         3-39         58530         -61,1                       20700
62,00         37-04         3-42         58500         -60,9                       20868
62,50         37-04         3-45         58650         -61,4                       21044
63,00         36-97         3-45         59003         -61,2                       21200
63,50         36-94         3-46         59376         -61,1                       21372
64,00         36-90         3-48         59546         -60,7                       21537
64,50         36-87         3-48         59895         -60,3                       21705
65,00         36-87         3-47         60504         -60,8                       21857
65,50         36-79         3-49         60551         -60,6                       22014
66,00         36-74         3-51         60705         -60,6                       22171
66,50         36-70         3-56         60461         -60,1                       22347
67,00         36-69         3-59         60346         -60,4                       22533
67,50         36-72         3-62         60412         -60,8                       22725
68,00         36-71         3-64         60690         -60,9                       22915
68,50         36-66         3-67         60667         -60,8                       23115
69,00         36-63         3-68         61052         -61,3                       23326
69,50         36-58         3-70         61400         -62,4                       23530
70,00         36-57         3-53         64315         -61,5                       23602
