0,50         44-81         7-30         178         6,8          50          293   P
1,00         45-68         6-64         384         6,4          50          416
1,50         45-91         5-94         633         5,1          50          539
2,00         45-65         5-97         840         3,6          50          662
2,50         45-08         5-88         1065         2,4          50          785
3,00         44-98         5-67         1388         1,0          50          946
3,50         44-72         5-48         1764         0,3          50          1127
4,00         44-22         5-34         2084         -0,5          50          1275
4,50         43-66         5-30         2453         -1,4          50          1462
5,00         43-34         5-32         2711         -0,6          50          1604
5,50         42-94         5-44         2917         -1,4          50          1742
6,00         42-73         5-56         3187         -2,9          50          1922
6,50         42-53         5-75         3311         -4,2          50          2046
7,00         42-46         5-94         3526         -5,6          50          2223
7,50         42-10         6-14         3651         -6,3          50          2360
8,00         41-83         6-30         3815         -7,6          50          2507
8,50         41-66         6-62         3939         -8,8          50          2688
9,00         41-29         6-93         4033         -10,2          50          2847
9,50         41-00         7-15         4126         -11,0          50          2978
10,00         40-96         7-41         4254         -12,2          50          3150
10,50         40-97         7-66         4430         -13,2          50          3354
11,00         40-89         7-83         4461         -14,0          50          3430
11,50         40-77         7-96         4620         -15,3          50          3591
12,00         40-71         8-08         4775         -16,1          50          3746
12,50         40-66         8-37         4864         -17,2          50          3908
13,00         40-77         8-58         4973         -17,7          50          4062
13,50         40-73         8-77         5094         -18,6          50          4218
14,00         40-72         9-03         5185         -19,6          50          4376
14,50         40-77         9-23         5301         -20,7          50          4532
15,00         40-37         9-56         5373         -22,1          50          4694
15,50         40-27         9-76         5483         -23,2          50          4848
16,00         40-22         9-99         5586         -24,6          50          5004
