0,50         180-45         263-75         7         22,6          36          86   P
1,00         164-56         246-52         13         20,2          35          90
1,50         148-67         229-29         50         17,9          35          94
2,00         132-78         212-06         50         15,6          34          98
2,50         116-89         194-83         20         13,3          34          102
3,00         46-48         -147-60         20         11,1          34          82
3,50         42-12         -132-09         20         8,9          33          82
4,00         37-76         -116-58         20         6,8          33          89
4,50         33-39         -101-08         20         4,8          32          100
5,00         29-03         -85-57         20         2,8          32          82
5,50         24-67         -70-06         20         1,0          31          82
6,00         20-30         -54-55         20         -0,8          31          93
6,50         15-94         -39-15         20         -2,4          30          98
7,00         11-58         -23-74         20         -3,9          30          82
7,50         7-22         -8-34         20         -5,0          29          82
8,00         1-51         5-81         20         -5,8          28          93
8,50         0-41         5-45         20         -6,7          28          93
9,00         0-43         5-51         20         -8,0          28          93
