0,50         39-11         2-13         3985         -22,3          64          1041   P
1,00         39-66         1-64         10339         -23,5          62          1923
1,50         38-92         1-23         20617         -24,6          60          2804
2,00         38-87         2-62         13023         -25,9          59          3686
2,50         39-01         2-48         17189         -27,3          58          4567
3,00         39-00         2-46         18194         -28,8          58          4797
3,50         39-08         2-40         18944         -29,8          57          4872
4,00         39-04         2-41         19829         -30,9          56          5103
4,50         39-14         2-41         20658         -32,3          54          5345
5,00         39-14         2-38         21426         -33,4          53          5480
5,50         39-02         2-34         22345         -34,3          51          5606
6,00         39-14         2-26         23279         -34,7          50          5645
6,50         39-15         2-29         24320         -34,8          47          5980
7,00         39-13         2-26         25399         -34,9          45          6150
7,50         39-10         2-19         26619         -35,0          42          6263
8,00         39-09         2-11         27872         -35,7          40          6317
8,50         39-04         2-03         29191         -36,4          39          6355   P
9,00         39-19         4-48         30495         -38,0          37          14003
9,50         39-14         4-55         31867         -39,4          36          14818
10,00         39-23         4-56         32978         -40,4                       15379
10,50         39-32         4-52         34359         -41,8                       15876
11,00         39-17         4-49         35575         -42,8                       16334   P
11,50         39-22         4-38         36802         -43,9                       16516
12,00         39-43         4-26         38307         -44,9                       16773
12,50         39-42         4-21         39372         -45,9                       17038
13,00         39-33         4-25         39744         -46,8                       17345
13,50         39-40         4-23         40620         -47,5                       17669
14,00         39-53         4-28         41079         -47,7                       18030
14,50         39-42         4-31         41684         -49,3                       18423
15,00         39-49         4-25         43118         -50,3                       18804
15,50         39-51         4-22         44221         -50,9                       19191
16,00         39-43         4-22         45206         -52,1                       19590
16,50         39-44         4-20         46330         -52,2                       19996
17,00         39-46         4-18         47537         -52,3                       20413
17,50         39-41         4-14         50699         -53,6                       21585
18,00         39-40         4-14         51494         -55,4                       21954   P
18,50         39-35         4-07         53215         -55,9                       22311
19,00         39-28         4-07         54131         -56,0                       22689
19,50         39-29         4-06         55176         -56,7                       23073
20,00         39-24         4-07         55998         -56,9                       23475   P
20,50         39-27         4-03         57450         -57,5                       23859
21,00         39-26         4-07         57891         -58,0                       24264   P
21,50         39-25         4-05         59054         -58,0                       24642   P
