0,50         24-74         5-41         186         13,7          53          195   P
1,00         27-56         5-24         399         14,7          48          303
1,50         28-15         5-01         633         13,6          47          412
2,00         28-01         4-87         872         12,4          48          520
2,50         28-06         5-00         1067         10,9          50          629
3,00         28-19         4-91         1349         9,6          51          759
3,50         28-27         4-94         1611         8,3          52          892
4,00         28-17         5-14         1845         7,0          53          1040
4,50         28-12         5-39         2042         5,6          56          1186
5,00         28-06         5-60         2262         4,5          57          1346
5,50         27-53         5-83         2482         3,6          58          1518
6,00         26-89         6-00         2675         2,1          62          1668
6,50         26-15         6-12         2897         2,1          54          1827
7,00         25-38         6-14         3157         1,9          45          1987
7,50         24-64         6-19         3344         1,7          36          2114
8,00         23-97         6-19         3600         1,3          31          2269
8,50         23-29         6-15         3881         1,4          27          2426
9,00         22-66         6-04         4246         1,7          28          2605
9,50         22-07         5-89         4606         1,3          25          2761
10,00         21-48         5-77         5010         0,9          25          2943
10,50         20-76         5-71         5298         0,5          30          3077
11,00         20-09         5-62         5675         -0,4          34          3246
11,50         19-59         5-51         6109         -1,3          36          3427
12,00         19-08         5-38         6511         -1,9          36          3574
12,50         18-66         5-27         6927         -3,1          37          3726
13,00         18-27         5-13         7398         -4,0          37          3879
13,50         17-99         5-02         7849         -5,0          37          4033
14,00         17-68         4-90         8342         -5,9          39          4189
14,50         17-39         4-81         8818         -7,1          43          4349
15,00         17-11         4-69         9363         -8,4          46          4512
15,50         16-88         4-52         10035         -9,3          47          4672
16,00         16-64         4-39         10675         -10,2          50          4830
16,50         16-45         4-27         11309         -10,8          49          4985
17,00         16-32         4-15         11969         -11,7          47          5138
17,50         16-11         4-08         12540         -12,9          48          5292
18,00         15-96         3-99         13194         -13,5          50          5452
18,50         15-79         3-84         14089         -13,6          50          5604
19,00         15-63         3-75         14815         -14,1          49          5759
19,50         15-54         3-64         15638         -15,1          48          5913
20,00         15-47         3-53         16534         -16,3          49          6066
20,50         15-33         3-40         17547         -16,8          50          6219
21,00         15-24         3-33         18390         -17,8          50          6372
21,50         15-11         3-23         19350         -18,8          50          6525
22,00         15-01         3-15         20240         -19,8          51          6675
22,50         14-88         3-07         21232         -20,6          51          6830
23,00         14-73         2-99         22261         -21,6          50          6978
23,50         14-62         2-91         23323         -22,8          48          7129
24,00         14-54         2-83         24511         -24,2          46          7272
24,50         14-49         2-78         25355         -25,1          44          7417
25,00         14-46         2-77         26049         -25,9          42          7577
25,50         14-48         2-71         27157         -26,8          41          7730
26,00         14-48         2-61         28665         -27,8          41          7880
26,50         14-48         2-57         29695         -28,3          43          8032
27,00         14-47         2-50         31066         -29,3          43          8185
27,50         14-43         2-45         32255         -29,9          44          8340
28,00         14-38         2-43         33090         -31,4          45          8502
28,50         14-35         2-38         34424         -32,9          45          8664
29,00         14-32         2-26         36763         -34,1          47          8801
29,50         14-26         2-24         37740         -35,3          48          8945
30,00         14-21         2-26         38071         -36,3          49          9112
30,50         14-16         2-28         38501         -37,4          49          9281
31,00         14-17         2-19         40626         -38,4          50          9416
31,50         14-12         2-11         42535         -39,5          50          9528
32,00         14-06         2-04         44456         -40,6                       9623
32,50         14-04         2-05         44832         -41,6                       9742
33,00         14-00         2-07         45052         -42,9                       9893
33,50         13-97         2-07         45812         -43,8                       10065
34,00         13-96         2-07         46662         -44,9                       10256
34,50         13-93         2-01         48873         -45,7                       10432
35,00         13-86         1-94         51157         -46,5                       10591
