0,50         53-52         6-72         207         5,4          50          304   P
1,00         54-97         6-17         445         6,7          50          438
1,50         55-86         5-00         803         6,2          50          572
2,00         55-15         4-59         1158         4,8          50          705
2,50         55-18         4-61         1442         3,6          50          839
3,00         55-32         4-34         1851         2,6          50          983
3,50         55-23         4-36         2265         1,9          50          1168
4,00         55-40         4-32         2546         0,9          50          1284
4,50         55-53         4-39         2879         -0,5          50          1448
5,00         55-87         4-35         3227         -1,8          50          1590
5,50         56-19         4-32         3572         -3,0          50          1730
6,00         56-58         4-35         3846         -3,8          50          1862
6,50         56-77         4-41         4161         -5,2          50          2026
7,00         57-10         4-37         4555         -5,0          50          2182
7,50         57-23         4-33         4907         -3,9          50          2319
8,00         57-25         4-30         5273         -4,1          50          2467
8,50         57-18         4-37         5649         -5,8          50          2663
9,00         57-14         4-38         6051         -7,2          50          2851
9,50         57-14         4-39         6312         -8,4          50          2969
10,00         57-03         4-47         6671         -9,5          50          3179
10,50         57-04         4-45         6997         -10,8          50          3314
11,00         57-10         4-41         7383         -11,0          50          3457
11,50         57-16         4-37         7605         -11,9          50          3527
12,00         57-14         4-40         7898         -12,5          50          3682
12,50         57-14         4-41         8239         -12,7          50          3838
13,00         57-27         4-38         8635         -13,8          50          3991
13,50         57-44         4-34         9025         -14,5          50          4135
14,00         57-50         4-43         9209         -15,5          50          4289
14,50         57-60         4-38         9643         -16,4          50          4437
15,00         57-66         4-33         10080         -17,5          50          4582
15,50         57-75         4-38         10299         -18,8          50          4733
16,00         57-85         4-34         10733         -19,2          50          4880
