58,00         25-77         6-76         27262         -57,8                       17887
58,50         25-72         6-80         27405         -58,4                       18067
59,00         25-63         6-82         27672         -58,8                       18290
59,50         25-56         6-87         27909         -58,9                       18542
60,00         25-45         6-89         28217         -59,1                       18802
60,50         25-41         6-90         28560         -59,0                       19056
61,00         25-34         6-91         28879         -58,3                       19287
61,50         25-32         6-92         29143         -58,4                       19487
62,00         25-30         6-94         29357         -58,4                       19668
62,50         25-27         6-96         29543         -58,2                       19832
63,00         25-30         6-94         29841         -57,5                       19980
63,50         25-30         6-97         29958         -57,6                       20129
64,00         25-28         7-04         29951         -57,2                       20302
64,50         25-25         7-08         30156         -57,3                       20526
65,00         25-23         7-12         30414         -58,0                       20797
65,50         25-20         7-15         30757         -58,3                       21098
66,00         25-22         7-21         31018         -58,7                       21429
66,50         25-20         7-27         31327         -58,3                       21774
67,00         25-19         7-29         31744         -57,3                       22122
67,50         25-23         7-37         32000         -57,1                       22486
68,00         25-24         7-42         32314         -57,0                       22818
68,50         25-26         7-46         32576         -56,4                       23112
69,00         25-24         7-53         32724         -55,7                       23374
69,50         25-25         7-56         32947         -55,6                       23594
70,00         25-28         7-59         33056         -55,6                       23759
70,50         25-29         7-65         33030         -55,2                       23867
71,00         25-32         7-65         31893         -54,6                       23067
71,50         25-36         7-68         31946         -54,8                       23164
72,00         25-37         7-72         31984         -54,6                       23289
72,50         25-38         7-76         32114         -55,3                       23466
73,00         25-38         7-77         32361         -55,0                       23687
73,50         25-44         7-78         32664         -54,4                       23932
74,00         25-47         7-80         32897         -53,0                       24136
74,50         25-58         7-85         32954         -52,7                       24295
75,00         25-66         7-90         32964         -52,8                       24425
75,50         25-76         7-94         32980         -52,8                       24531
76,00         25-85         8-03         32894         -52,9                       24661
76,50         25-89         8-05         33049         -51,9                       24826
77,00         26-02         8-09         33156         -52,0                       25003
77,50         26-18         8-15         33201         -52,1                       25176
78,00         26-28         8-15         33402         -52,2                       25331
78,50         26-39         8-22         33406         -52,2                       25485
79,00         26-54         8-29         33385         -51,2                       25641
79,50         26-61         8-32         33490         -50,2                       25790
80,00         26-71         8-37         33543         -50,0                       25937
80,50         26-86         8-42         33606         -49,9                       26084
81,00         27-00         8-48         33604         -49,9                       26237
81,50         27-01         8-54         33662         -49,8                       26394
