0,50         21-94         2-49         444         18,5          48          260   P
1,00         21-41         2-49         888         17,0          50          375
1,50         21-60         2-29         1448         15,7          52          489
2,00         21-24         2-46         1793         14,6          54          604
2,50         20-71         2-79         1988         13,3          56          718
3,00         20-78         2-79         2432         12,1          57          848
3,50         20-81         2-81         2866         10,8          59          977
4,00         20-89         2-80         3313         10,1          60          1102
4,50         20-94         2-88         3752         9,7          60          1262
5,00         21-15         2-89         4088         9,2          59          1366
5,50         21-44         2-98         4409         8,5          56          1499
6,00         21-49         3-04         4671         8,0          55          1606
6,50         21-63         3-01         5060         7,2          52          1715
7,00         21-66         3-06         5472         6,5          50          1870
7,50         21-70         3-07         5874         5,9          49          2004
8,00         21-73         3-01         6335         5,2          48          2110
8,50         21-75         3-00         6795         4,4          48          2246
9,00         21-82         3-01         7192         4,0          48          2376
9,50         21-93         2-99         7574         3,2          48          2482
10,00         22-04         2-97         8014         2,4          48          2601
10,50         22-02         3-02         8410         1,6          47          2763
11,00         22-12         2-98         8790         1,0          47          2848
11,50         22-17         2-98         9249         0,1          47          2988
12,00         22-26         3-04         9499         -0,6          46          3119
12,50         22-35         3-01         9995         -1,5          44          3245
13,00         22-39         2-98         10502         -2,0          39          3374
13,50         22-41         3-01         10864         -1,9          36          3509
14,00         22-42         2-99         11333         -2,1          33          3642
14,50         22-40         3-03         11653         -2,7          31          3782
15,00         22-46         2-98         12275         -3,9          30          3918
15,50         22-45         2-97         12763         -4,8          30          4051
16,00         22-42         2-98         13175         -5,9          30          4188
16,50         22-42         2-97         13661         -6,7          30          4326
17,00         22-38         2-99         14012         -7,7          28          4466
17,50         22-39         2-98         14515         -8,4          26          4607
18,00         22-38         3-01         14851         -9,0          23          4751
18,50         22-34         3-02         15292         -10,0          21          4896
19,00         22-29         3-05         15608         -10,8          19          5049
19,50         22-24         3-06         16034         -11,5          18          5202
20,00         22-23         3-02         16716         -12,0          18          5350
20,50         22-18         3-04         17097         -12,9          19          5496
21,00         22-11         3-02         17679         -14,1          21          5639
21,50         22-06         3-04         18043         -15,4          24          5785
22,00         21-98         3-06         18379         -16,6          26          5938
22,50         21-99         3-01         19169         -17,7          27          6081
23,00         21-95         3-03         19495         -18,9          28          6224
23,50         21-92         3-03         19955         -19,7          28          6367
24,00         21-87         3-06         20185         -21,0          29          6520
24,50         21-87         3-04         20779         -22,2          30          6669
25,00         21-86         3-04         21244         -23,4          31          6818
25,50         21-82         3-03         21780         -24,3          31          6962
26,00         21-78         3-08         21896         -25,5          30          7117
26,50         21-72         3-07         22438         -26,8          29          7269
27,00         21-68         3-05         23066         -27,9          27          7415
27,50         21-64         3-07         23405         -29,3          26          7561
28,00         21-63         3-06         23876         -30,4          25          7708
28,50         21-56         3-11         23995         -31,8          24          7862
29,00         21-51         3-11         24515         -33,2          23          8010
29,50         21-47         3-07         25212         -34,2          23          8148
30,00         21-37         3-14         25165         -35,6          23          8302
30,50         21-39         3-10         25883         -36,9          22          8440
31,00         21-28         3-16         25904         -38,4          22          8596
31,50         21-26         3-15         26390         -39,5          22          8743
32,00         21-22         3-19         26591         -40,8                       8897
32,50         21-20         3-16         27292         -41,8                       9039
33,00         21-16         3-18         27521         -42,0                       9192
33,50         21-14         3-18         27968         -42,1                       9341
34,00         21-10         3-19         28419         -41,8                       9493
34,50         21-08         3-16         29055         -42,3                       9644
35,00         21-02         3-17         29490         -42,9                       9804
35,50         21-00         3-14         30228         -43,1                       9962
36,00         20-95         3-12         30912         -43,1                       10116
36,50         20-88         3-12         31385         -43,3                       10269
37,00         20-81         3-13         31742         -44,1                       10431
37,50         20-68         3-11         32427         -43,6                       10586
38,00         20-61         3-11         32901         -43,1                       10746
38,50         20-54         3-11         33450         -41,9                       10898
39,00         20-41         3-11         33909         -42,7                       11053
39,50         20-31         3-10         34459         -43,7                       11208
40,00         20-24         3-10         35023         -42,6                       11371
40,50         20-17         3-07         35773         -41,8                       11533
41,00         20-24         2-96         37507         -41,7                       11658
41,50         20-04         3-07         36769         -41,8                       11820
42,00         19-95         3-06         37348         -42,5                       11994
42,50         19-88         3-07         37814         -42,5                       12163
43,00         19-80         3-07         38365         -42,3                       12340
43,50         19-75         3-02         39421         -42,5                       12498
44,00         19-68         3-07         39417         -42,5                       12673
44,50         19-59         3-06         40085         -42,5                       12848
45,00         19-53         3-06         40567         -42,7                       13021
45,50         19-48         3-06         41120         -42,9                       13194
46,00         19-42         3-06         41670         -44,6                       13370
46,50         19-36         3-06         42228         -46,1                       13550
47,00         19-30         3-06         42799         -47,2                       13733
47,50         19-24         3-06         43379         -47,8                       13920
48,00         19-18         3-06         43970         -47,4                       14110
48,50         19-12         3-05         44692         -46,5                       14289
49,00         19-05         3-05         45188         -46,9                       14439
49,50         18-99         3-05         45685         -47,2                       14599
50,00         18-92         3-06         46033         -47,4                       14767
50,50         18-87         3-07         46398         -48,2                       14936
51,00         18-80         3-07         46930         -49,1                       15102
51,50         18-74         3-07         47496         -49,4                       15260
52,00         18-69         3-05         48225         -48,9                       15417
52,50         18-67         3-06         48567         -48,7                       15577
53,00         18-67         3-04         49293         -48,6                       15719
53,50         18-64         3-07         49337         -48,7                       15879
54,00         18-61         3-07         49807         -48,9                       16029
54,50         18-60         3-10         49860         -49,8                       16187
55,00         18-53         3-12         49999         -50,4                       16338
55,50         18-49         3-12         50515         -50,6                       16483
56,00         18-42         3-14         50719         -51,1                       16636
56,50         18-35         3-16         50791         -51,6                       16805
57,00         18-31         3-15         51425         -51,3                       16954
57,50         18-27         3-17         51614         -51,6                       17103
58,00         18-22         3-18         51897         -52,1                       17256
58,50         18-18         3-22         51738         -52,4                       17426
59,00         18-14         3-23         52165         -51,8                       17591
59,50         18-11         3-28         51937         -51,3                       17776
60,00         18-08         3-28         52511         -50,5                       17951
60,50         18-08         3-31         52503         -50,8                       18137
61,00         18-03         3-31         52961         -50,9                       18311
61,50         18-00         3-37         52724         -51,5                       18496
62,00         18-01         3-38         52992         -52,1                       18669
62,50         17-99         3-44         52642         -52,9                       18853
63,00         17-97         3-50         52385         -53,8                       19046
