0,50         8-79         7-41         120         23,2          51          228   P
1,00         9-69         7-54         237         21,6          52          312
1,50         9-66         8-48         326         20,4          53          397
2,00         10-83         7-88         459         18,7          54          481
2,50         8-07         7-35         606         17,1          55          566
3,00         8-59         7-25         740         15,4          57          653
3,50         9-25         7-31         931         13,8          59          789
4,00         10-27         7-14         1067         12,6          60          870
4,50         11-67         6-91         1290         12,1          56          999
5,00         13-38         6-78         1504         11,1          54          1124
5,50         14-52         6-58         1690         10,1          52          1218
6,00         15-65         6-06         1926         9,5          49          1287
6,50         16-76         5-82         2155         10,7          40          1378
7,00         17-19         5-58         2440         11,1          31          1489
7,50         17-69         5-42         2674         10,0          31          1581
8,00         17-93         5-25         2912         9,1          32          1666
8,50         17-73         5-28         3188         8,2          32          1819
9,00         17-69         5-20         3371         7,1          31          1890
9,50         17-71         5-14         3592         6,7          30          1987
10,00         17-73         5-03         3833         6,2          29          2070
10,50         17-34         5-04         4044         5,5          29          2180
11,00         17-00         5-07         4320         5,3          32          2330
11,50         16-64         5-15         4495         4,1          36          2453
12,00         16-32         5-19         4651         3,2          34          2550
12,50         16-03         5-14         4891         3,0          30          2652
13,00         15-45         5-24         4999         2,8          27          2754
13,50         14-97         5-17         5262         2,7          25          2856
14,00         14-33         5-14         5494         1,9          24          2959
14,50         14-08         4-99         5844         0,9          23          3061
15,00         13-93         4-86         6174         0,3          23          3151
15,50         13-41         4-72         6543         -0,7          23          3246
16,00         13-14         4-64         6836         -1,5          24          3334
16,50         12-87         4-48         7239         -2,6          25          3419
17,00         12-57         4-42         7544         -3,9          25          3515
17,50         12-33         4-31         7894         -5,1          26          3588
