0,50         32-92         6-56         105         23,0          48          253   P
1,00         33-17         7-37         191         22,2          47          320
1,50         31-92         8-08         268         21,1          48          386
2,00         31-26         7-12         393         19,8          49          453
2,50         27-95         6-59         524         18,7          50          519
3,00         27-36         6-78         748         17,4          51          674   P
3,50         26-80         6-88         888         16,2          51          772
4,00         26-53         7-16         1062         14,9          52          910
4,50         26-83         7-46         1202         13,8          54          1033
5,00         25-83         7-82         1340         12,8          54          1165
5,50         25-44         8-21         1468         11,8          54          1299
6,00         25-21         8-61         1533         11,2          50          1389   P
6,50         25-14         8-77         1790         10,2          50          1608
7,00         25-13         9-12         1873         9,0          52          1715
7,50         26-14         9-44         2036         8,1          53          1886
8,00         26-01         9-84         2116         7,4          52          2000
8,50         25-46         10-06         2306         6,4          51          2190
9,00         24-89         10-19         2035         5,2          51          1969
9,50         24-68         10-47         20         3,8          51          204
10,00         24-25         10-54         20         3,1          51          204
10,50         29-96         9-39         20         3,2          8          203
11,00         29-94         9-50         20         1,4          15          203   P
11,50         28-95         9-17         20         0,3          22          202   P
12,00         27-56         9-58         13         -0,5          31          197
12,50         23-51         9-59         3         -0,9          34          189
13,00         21-78         10-65         -7         -2,0          35          179
13,50         21-74         10-64         -21         -3,0          35          167   P
