0,50         39-41         9-92         66         25,6          31          229   P
1,00         44-25         10-54         153         25,1          29          308
1,50         44-84         10-99         236         24,0          29          387
2,00         48-04         9-82         344         22,7          29          466
2,50         44-41         8-04         501         21,3          30          546
3,00         44-53         7-82         643         20,0          31          641   P
3,50         38-20         7-88         307         18,7          31          398   P
4,00         13-76         5-72         802         17,1          32          624
4,50         0-70         7-80         20         15,7          33          187
5,00         5-33         2-76         20         14,2          34          178   P
5,50         46-37         4-63         20         12,7          36          181
6,00         46-06         4-44         20         11,1          37          181   P
6,50         46-63         6-76         20         9,6          39          185
7,00         46-71         6-60         20         8,0          41          185
7,50         46-42         6-51         20         6,4          43          185   P
8,00         46-54         7-76         20         4,9          45          187
