0,50         25-62         5-96         77         7,0          82          176   P
1,00         29-14         7-81         173         7,0          77          257
1,50         30-60         8-19         274         6,0          75          338
2,00         31-08         7-54         406         4,8          75          419
2,50         29-22         6-54         583         3,4          76          500
3,00         28-94         6-60         769         2,1          77          621
3,50         28-95         6-49         941         0,8          79          722
4,00         28-73         6-31         1175         -0,4          80          852
4,50         28-48         6-09         1373         -1,7          80          949
5,00         28-34         5-94         1577         -3,1          80          1051
5,50         28-07         5-89         1776         -4,5          81          1158
6,00         27-71         5-86         1983         -5,9          82          1272
6,50         27-42         5-72         2240         -2,6          75          1393
7,00         27-23         5-65         2469         -2,5          61          1507
7,50         27-08         5-69         2656         -3,2          54          1621
8,00         27-22         5-62         2854         -3,7          54          1715
8,50         27-36         5-52         3100         -4,3          57          1824
9,00         27-47         5-40         3294         -5,2          58          1895
9,50         27-78         5-27         3624         -6,0          63          2032
10,00         28-11         5-12         3811         -6,8          64          2079
10,50         28-31         5-05         4093         -8,1          65          2196
11,00         28-38         4-80         4352         -9,3          66          2226
11,50         28-33         4-77         4599         -10,5          67          2335
12,00         28-34         4-62         4941         -11,2          66          2431
12,50         28-24         4-66         5123         -11,9          64          2531
13,00         28-52         4-48         5516         -12,6          62          2627
13,50         28-64         4-37         5860         -13,9          60          2719
14,00         28-74         4-31         6128         -15,1          59          2807
14,50         28-95         4-19         6503         -16,3          59          2896
15,00         29-01         4-11         6830         -17,3          59          2982
15,50         29-24         4-04         7145         -18,2          59          3065
16,00         29-33         3-98         7449         -19,3          58          3148
16,50         29-52         3-83         7932         -20,2          58          3224
17,00         29-60         3-74         8273         -21,2          58          3293
17,50         29-85         3-62         8720         -21,9          57          3359
18,00         29-98         3-50         9182         -23,2          58          3422
18,50         30-12         3-41         9576         -24,3          60          3479
19,00         30-24         3-31         10026         -25,2          63          3537
19,50         30-28         3-17         10595         -26,1          65          3582
20,00         30-43         3-11         10913         -27,0          65          3623
20,50         30-60         3-01         11385         -28,1          65          3656
21,00         30-65         2-94         11768         -28,7          64          3696
21,50         30-74         2-88         12164         -28,9          63          3740   P
22,00         30-91         2-77         12753         -30,0          63          3779   P
22,50         31-03         2-75         12971         -31,0          62          3818
23,00         31-27         3-84         9866         -32,0          62          3993
23,50         31-28         5-23         10717         -33,0          62          5707
24,00         31-30         5-16         11344         -33,9          62          5962
24,50         31-31         5-08         11992         -34,6          62          6209
25,00         31-34         5-00         12648         -35,6          61          6451
25,50         31-34         4-92         13313         -36,6          61          6689
26,00         31-36         4-84         13975         -37,5          61          6918
26,50         31-35         4-79         14598         -38,5          60          7146
27,00         31-37         4-69         15328         -39,6          60          7364
27,50         31-36         4-66         15888         -40,7                       7583
28,00         31-36         4-58         16611         -41,8                       7797
28,50         31-34         4-55         17170         -43,0                       8012
29,00         31-34         4-52         17742         -44,2                       8227
29,50         31-35         4-47         18425         -45,3                       8440
30,00         31-31         4-45         18977         -46,6                       8657
30,50         31-31         4-41         19620         -47,6                       8872
31,00         31-26         4-39         20172         -48,7                       9088
31,50         31-19         4-35         20802         -49,8                       9308
32,00         31-14         4-35         21321         -50,9                       9528
32,50         31-06         4-30         22002         -51,9                       9734
33,00         31-01         4-29         22521         -52,9                       9937
33,50         30-89         4-27         23068         -53,9                       10135
34,00         30-79         4-27         23510         -54,8                       10329
34,50         30-73         4-25         23988         -55,7                       10471
35,00         30-63         4-24         24321         -55,9                       10605
35,50         30-52         4-21         24795         -56,6                       10739
36,00         30-44         4-20         25171         -57,1                       10868
36,50         30-36         4-16         25691         -57,5                       10989
37,00         30-30         4-14         26068         -57,4                       11110
37,50         30-19         4-12         26454         -57,1                       11223
38,00         30-12         4-12         26707         -57,1                       11335
38,50         30-04         4-10         27089         -55,4                       11446
39,00         29-91         4-07         27525         -53,5                       11554
39,50         29-82         4-03         28034         -52,6                       11654
40,00         29-68         4-07         28082         -52,8                       11766
40,50         29-56         4-05         28406         -52,9                       11867
41,00         29-41         4-04         28720         -52,5                       11969
41,50         29-29         4-04         28970         -52,6                       12073
42,00         29-18         4-03         29309         -52,4                       12171
42,50         29-03         4-01         29635         -52,3                       12261
43,00         28-89         4-00         29955         -52,8                       12361
43,50         28-74         4-00         30137         -52,8                       12444
44,00         28-61         4-03         30231         -53,0                       12547
44,50         28-46         4-01         30600         -53,4                       12650
45,00         28-33         4-00         30925         -53,6                       12750
45,50         28-20         3-99         31248         -53,6                       12851
46,00         28-04         3-97         31645         -53,4                       12954
46,50         27-92         3-94         32098         -53,1                       13057
47,00         27-78         3-92         32494         -53,0                       13157
47,50         27-69         3-91         32879         -53,2                       13259
48,00         27-56         3-88         33296         -53,3                       13358
48,50         27-46         3-90         33417         -53,2                       13462
49,00         27-33         3-88         33837         -53,5                       13575
49,50         27-20         3-90         33995         -53,7                       13700
50,00         27-09         3-89         34394         -53,7                       13819
50,50         27-01         3-87         34881         -53,6                       13941
51,00         26-89         3-89         35053         -53,8                       14075
51,50         26-81         3-89         35386         -53,8                       14208
52,00         26-67         3-87         35861         -54,1                       14344
52,50         26-56         3-87         36249         -54,4                       14478
53,00         26-47         3-86         36675         -54,4                       14607
53,50         26-33         3-84         37133         -54,3                       14736
54,00         26-23         3-82         37653         -54,4                       14858
54,50         26-14         3-83         37827         -54,6                       14990
55,00         26-06         3-84         38150         -55,0                       15139
55,50         25-95         3-85         38476         -55,0                       15289
56,00         25-86         3-86         38782         -55,1                       15449
56,50         25-77         3-86         39171         -55,3                       15603
57,00         25-69         3-84         39752         -55,3                       15773
57,50         25-59         3-82         40372         -55,6                       15925
58,00         25-54         3-82         40780         -55,3                       16090
58,50         25-50         3-82         41204         -54,9                       16256
59,00         25-44         3-83         41550         -53,9                       16439
59,50         25-38         3-82         42108         -54,2                       16608
60,00         25-29         3-81         42581         -54,5                       16784
60,50         25-25         3-83         42842         -54,7                       16957
61,00         25-15         3-80         43564         -55,3                       17111
61,50         25-09         3-80         43958         -54,7                       17270
62,00         25-01         3-81         44329         -54,9                       17441
62,50         24-95         3-79         44927         -54,7                       17596
63,00         24-90         3-80         45215         -54,3                       17764
63,50         24-84         3-80         45610         -54,3                       17917
64,00         24-74         3-82         45854         -54,8                       18085
64,50         24-67         3-81         46390         -55,3                       18244
65,00         24-59         3-82         46677         -55,1                       18408
65,50         24-56         3-80         47281         -55,1                       18563
66,00         24-50         3-82         47427         -55,3                       18730
66,50         24-45         3-83         47785         -55,3                       18897
67,00         24-42         3-83         48205         -55,2                       19063
67,50         24-36         3-83         48641         -55,0                       19235
68,00         24-31         3-86         48753         -54,9                       19413
68,50         24-27         3-84         49341         -54,8                       19568
69,00         24-23         3-86         49539         -55,2                       19728
