0,50         7-95         7-66         129         14,0          68          223   P
1,00         18-81         9-46         222         16,2          65          316
1,50         22-15         8-56         357         15,6          59          409
2,00         22-06         8-74         468         14,4          57          501
2,50         22-54         8-86         579         13,3          55          594
3,00         22-91         8-83         806         11,9          55          773
3,50         23-49         8-61         1012         10,4          57          923
4,00         23-77         8-50         1247         8,9          59          1099
4,50         23-88         8-37         1470         7,4          61          1259
5,00         24-07         8-22         1746         5,8          63          1454
5,50         24-12         8-10         1983         4,4          65          1618
6,00         24-08         8-08         2239         2,9          65          1806
6,50         23-98         7-98         2465         1,5          65          1959
7,00         23-87         7-79         2734         0,2          64          2121
7,50         23-66         7-70         2989         -0,9          63          2288
8,00         23-25         7-72         3247         -1,9          63          2479
8,50         22-99         7-71         3456         -3,1          62          2626
9,00         22-68         7-76         3624         -2,0          59          2761
9,50         22-43         7-82         3817         -1,1          47          2917
10,00         22-12         7-82         4029         -1,6          38          3071
10,50         21-89         7-80         4311         -2,6          33          3271
11,00         21-79         7-68         4521         -3,7          37          3388
11,50         21-57         7-61         4835         -4,7          41          3590
12,00         21-22         7-57         5072         -5,9          44          3741
12,50         20-90         7-52         5320         -7,3          46          3902
13,00         20-43         7-51         5563         -8,2          47          4067
13,50         19-94         7-52         5794         -8,9          47          4235
14,00         19-57         7-47         6057         -8,1          40          4401
14,50         19-32         7-38         6351         -9,1          33          4565
15,00         19-08         7-35         6620         -10,6          30          4738
15,50         18-77         7-27         6933         -11,0          29          4913
16,00         18-53         7-21         7213         -11,7          28          5075
16,50         18-25         7-07         7576         -12,7          26          5240
17,00         17-91         7-01         7891         -14,0          26          5414
17,50         17-57         6-89         8267         -15,1          26          5587
18,00         17-32         6-80         8618         -16,5          26          5759
18,50         17-08         6-73         8963         -17,8          27          5934
19,00         16-86         6-65         9312         -19,0          27          6104
19,50         16-67         6-62         9622         -20,4          27          6280
20,00         16-51         6-56         9982         -21,7          27          6460
20,50         16-29         6-47         10377         -22,7          27          6633
21,00         16-15         6-40         10756         -24,0          27          6810
21,50         15-97         6-36         11095         -25,1          27          6988
22,00         15-85         6-23         11591         -26,1          28          7163
22,50         15-67         6-17         11970         -27,4          30          7339
23,00         15-58         6-11         12381         -28,8          33          7518
23,50         15-43         6-05         12791         -30,2          36          7697
24,00         15-33         5-97         13233         -31,3          38          7875
24,50         15-18         5-91         13667         -32,5          40          8054
25,00         15-10         5-84         14107         -33,7          41          8230
25,50         15-00         5-74         14628         -35,0          42          8404
26,00         14-95         5-66         15124         -36,3          42          8579
26,50         14-86         5-56         15689         -37,3          41          8752
27,00         14-83         5-48         16221         -38,5          40          8929
27,50         14-83         5-41         16735         -39,7          38          9114
28,00         14-81         5-30         17384         -41,0                       9291
28,50         14-74         5-21         17982         -42,7                       9467
29,00         14-71         5-17         18469         -44,1                       9648
29,50         14-70         5-11         19029         -45,1                       9829
30,00         14-63         4-99         19791         -46,3                       10002
30,50         14-59         4-89         20471         -47,1                       10180
31,00         14-52         4-80         21136         -48,6                       10342
31,50         14-52         4-72         21805         -49,7                       10488
32,00         14-49         4-65         22445         -50,8                       10659
32,50         14-45         4-58         23171         -51,7                       10838
33,00         14-44         4-53         23777         -52,5                       11019
33,50         14-44         4-47         24455         -52,9                       11197
34,00         14-44         4-46         24921         -53,9                       11383
34,50         14-37         4-35         25896         -54,5                       11556
35,00         14-33         4-29         26626         -55,5                       11726
35,50         14-30         4-23         27355         -55,8                       11884
36,00         14-26         4-17         28086         -54,9                       12039
36,50         14-23         4-16         28501         -53,3                       12204
37,00         14-19         4-15         28991         -53,1                       12367
37,50         14-13         4-12         29541         -52,2                       12529
38,00         14-08         4-08         30197         -51,5                       12687
38,50         14-00         4-07         30690         -50,4                       12852
39,00         13-96         4-05         31183         -50,1                       13018
39,50         13-95         4-03         31741         -49,6                       13181
40,00         13-91         4-02         32177         -48,3                       13342
40,50         13-83         4-07         32249         -48,8                       13527
41,00         13-80         3-99         33271         -47,8                       13682
41,50         13-76         3-97         33795         -48,2                       13842
42,00         13-74         3-97         34237         -48,6                       14009
42,50         13-74         3-96         34750         -48,6                       14178
43,00         13-72         3-96         35155         -48,9                       14345
43,50         13-67         3-97         35408         -49,5                       14505
44,00         13-64         3-97         35897         -50,0                       14687
44,50         13-60         3-93         36583         -49,8                       14845
45,00         13-56         3-94         36951         -50,6                       15003
45,50         13-50         3-96         37174         -51,0                       15171
46,00         13-43         3-94         37765         -51,1                       15332
46,50         13-40         3-91         38386         -51,0                       15491
47,00         13-31         3-93         38635         -51,0                       15660
47,50         13-22         3-93         39103         -50,8                       15835
48,00         13-20         3-89         39895         -51,1                       15998
48,50         13-13         3-87         40438         -51,7                       16160
49,00         13-16         3-87         40924         -52,1                       16330
49,50         13-16         3-86         41388         -52,5                       16505
50,00         13-15         3-88         41652         -52,6                       16677
50,50         13-11         3-90         41820         -53,4                       16834
51,00         13-08         3-92         42025         -54,0                       17009
51,50         13-05         3-92         42455         -53,8                       17183
52,00         13-02         3-95         42637         -54,8                       17348
52,50         13-02         3-98         42807         -55,3                       17531
53,00         12-95         3-99         43132         -56,0                       17710
53,50         12-89         3-99         43496         -55,3                       17886
54,00         12-87         4-01         43762         -54,5                       18067
54,50         12-82         4-01         44226         -53,9                       18259
55,00         12-81         4-03         44478         -54,5                       18433
55,50         12-80         4-03         44881         -54,9                       18621
56,00         12-78         4-07         44980         -55,7                       18812
56,50         12-76         4-11         45011         -56,4                       18989
57,00         12-71         4-12         45321         -57,3                       19172
57,50         12-72         4-13         45608         -57,2                       19350
58,00         12-70         4-18         45585         -57,6                       19542
58,50         12-71         4-21         45732         -57,5                       19735
59,00         12-67         4-24         45839         -57,5                       19920
59,50         12-65         4-27         45985         -57,4                       20108
60,00         12-67         4-28         46337         -57,4                       20295
60,50         12-65         4-30         46495         -56,9                       20480
61,00         12-59         4-34         46605         -57,9                       20678
61,50         12-59         4-37         46733         -58,7                       20890
62,00         12-59         4-41         46888         -59,3                       21114
62,50         12-59         4-44         47067         -59,5                       21349
63,00         12-59         4-48         47269         -59,4                       21596
63,50         12-59         4-51         47492         -58,6                       21853
64,00         12-59         4-55         47733         -56,7                       22120
64,50         12-59         4-59         47859         -55,0                       22390
65,00         12-61         4-64         47962         -54,9                       22635
65,50         12-61         4-69         47953         -55,1                       22831
66,00         12-60         4-73         47893         -55,0                       22976
