0,50         8-94         10-59         65         22,2          66          228   P
1,00         7-14         12-11         168         22,5          64          330
1,50         10-07         12-24         274         21,9          61          431
2,00         9-50         12-59         376         20,9          58          533
2,50         6-52         12-51         482         19,7          55          634
3,00         5-81         12-83         631         18,8          53          784
3,50         5-44         13-49         853         17,5          53          1012
4,00         5-33         13-35         1052         16,1          55          1205
4,50         6-07         13-26         1213         14,4          57          1362
5,00         6-93         13-00         1427         12,5          60          1565
5,50         7-48         12-44         1634         10,8          64          1744
6,00         7-91         12-10         1851         9,3          66          1936
6,50         7-98         11-90         2050         7,8          67          2112
7,00         7-84         12-08         2213         6,8          67          2279
7,50         8-24         12-10         2466         5,7          66          2522
8,00         7-84         12-29         2688         4,1          66          2750
8,50         7-86         12-31         2823         2,5          67          2880
9,00         7-75         12-26         3010         1,1          69          3055
9,50         8-31         12-28         3274         -0,4          70          3311
10,00         8-41         12-30         3519         -1,6          71          3548
10,50         9-12         12-26         3584         -2,9          72          3606
11,00         9-15         12-33         3894         -4,2          72          3912
11,50         9-81         12-33         4120         -5,4          72          4129
12,00         9-94         12-30         4307         -6,7          72          4305
12,50         10-26         12-35         4489         -7,9          72          4486
13,00         10-80         12-37         4682         -8,8          73          4675
13,50         11-80         12-54         4860         -9,9          72          4869
14,00         11-73         12-78         5033         -11,3          72          5067
14,50         11-76         12-89         5222         -12,3          71          5265
15,00         12-81         12-91         5417         -12,1          71          5457
15,50         15-08         12-44         5684         -12,9          70          5650
16,00         13-91         10-41         6357         -14,2          69          5806   P
16,50         14-33         10-33         6576         -15,5          66          5973
17,00         14-61         10-19         6798         -17,2          65          6123
17,50         14-39         10-08         6950         -19,3          65          6217
18,00         14-20         10-05         7093         -20,6          65          6330
18,50         13-80         9-82         7413         -21,5          65          6516
19,00         13-79         9-42         7785         -22,9          65          6664
19,50         13-67         9-31         8019         -24,4          65          6808   P
20,00         13-62         9-25         8242         -25,5          64          6961
20,50         13-10         9-08         8518         -27,4          64          7100
21,00         12-83         8-82         8835         -29,0          63          7218
21,50         12-66         8-47         9278         -30,4          63          7364
22,00         12-28         8-42         9514         -31,8          62          7512
22,50         11-83         8-22         9854         -33,0          63          7643   P
23,00         11-67         8-02         10184         -34,5          63          7754   P
23,50         11-65         9-90         9101         -35,9          63          8003
24,00         11-45         10-14         9263         -37,6          63          8260
24,50         11-27         10-00         9637         -39,2          62          8514
25,00         11-01         9-79         10048         -40,7                       8759
25,50         10-84         9-55         10489         -42,4                       8995
26,00         10-72         9-47         10840         -43,9                       9242
26,50         10-78         9-30         11252         -45,2                       9474
27,00         10-78         9-12         11678         -46,5                       9702
27,50         10-77         9-00         12067         -47,6                       9930
