0,50         46-91         4-23         338         21,3          38          265   P
1,00         47-00         3-47         746         19,4          40          385
1,50         46-79         2-90         1287         17,6          42          505
2,00         48-06         3-65         1356         16,1          44          625
2,50         47-10         3-98         1545         15,1          46          745
3,00         48-19         3-89         2008         14,6          46          915
3,50         49-31         3-62         2657         16,7          38          1103
4,00         50-12         3-26         3299         16,6          34          1224
4,50         50-49         3-17         3879         15,7          35          1383
5,00         50-96         3-16         4367         15,1          36          1540
5,50         51-39         3-20         4741         13,7          37          1677
6,00         51-78         3-26         5094         12,1          40          1827
6,50         52-11         3-33         5386         11,2          45          1962
7,00         52-37         3-37         5675         10,9          45          2082
7,50         52-73         3-45         5981         9,6          46          2234
8,00         52-98         3-56         6277         8,3          46          2406
8,50         53-13         3-59         6560         7,2          46          2531
9,00         53-42         3-68         6956         6,2          46          2738
9,50         53-78         3-76         7329         4,8          47          2935
10,00         54-01         3-75         7744         3,3          48          3082
10,50         54-27         3-79         8113         1,8          50          3253
11,00         54-36         3-79         8479         0,5          51          3395
11,50         54-56         3-78         8919         -0,8          53          3560
12,00         54-57         3-78         9318         -2,4          55          3710
12,50         54-60         3-75         9784         -2,8          55          3861
13,00         54-58         3-82         10021         -3,7          56          4022
13,50         54-70         3-74         10628         -4,8          55          4175
14,00         54-74         3-75         10984         -6,0          55          4326
14,50         54-84         3-78         11308         -7,4          54          4476
15,00         54-85         3-82         11600         -8,7          55          4634
15,50         54-93         3-80         12035         -9,3          55          4789
16,00         54-96         3-81         12390         -10,2          52          4934
16,50         55-07         3-82         12744         -11,1          50          5086
17,00         55-09         3-80         13203         -12,0          51          5236
17,50         55-11         3-79         13629         -12,2          52          5386
18,00         55-18         3-79         14031         -12,5          49          5541
18,50         55-24         3-74         14567         -13,5          43          5683
19,00         55-24         3-81         14707         -14,6          38          5835
19,50         55-23         3-85         14951         -16,0          36          5990
20,00         55-30         3-75         15694         -16,8          36          6127
20,50         55-29         3-76         16026         -17,9          36          6265
21,00         55-33         3-72         16543         -18,9          37          6395
21,50         55-37         3-71         16937         -20,0          37          6529
22,00         55-41         3-70         17343         -21,0          38          6665
22,50         55-46         3-67         17825         -22,2          38          6798
23,00         55-48         3-65         18280         -23,2          38          6929
23,50         55-48         3-64         18648         -24,4          37          7065
24,00         55-48         3-66         18927         -25,3          36          7205
24,50         55-57         3-59         19641         -26,0          34          7333
25,00         55-63         3-57         20081         -26,9          31          7456
25,50         55-62         3-59         20324         -27,8          28          7583
26,00         55-70         3-52         20968         -28,8          27          7703
26,50         55-75         3-52         21330         -29,8          25          7821
27,00         55-78         3-53         21567         -30,7          24          7943
27,50         55-83         3-52         21978         -31,7          24          8061
28,00         55-85         3-51         22329         -32,7          23          8176
28,50         55-85         3-52         22609         -33,5          22          8285
29,00         55-85         3-54         22773         -34,0          22          8400
29,50         55-85         3-59         22820         -35,1          21          8517
30,00         55-87         3-61         22988         -36,0          21          8630
30,50         55-92         3-63         23150         -37,3          22          8742
31,00         55-96         3-64         23378         -38,5          22          8852
31,50         56-01         3-67         23548         -39,5          23          8966
32,00         55-94         3-70         23606         -40,7                       9076
