0,50         36-00         7-12         248         -5,0          48          328   P
1,00         38-33         8-30         440         -7,4          50          496
1,50         38-83         8-64         641         -9,8          53          664
2,00         40-27         8-98         832         -11,3          56          832
2,50         39-91         8-24         1105         -11,8          57          1000
3,00         39-96         7-56         1471         -11,8          54          1206
3,50         39-88         7-14         1804         -12,0          50          1387
4,00         39-58         6-82         2132         -12,5          44          1556
4,50         39-59         6-51         2447         -13,3          41          1701
5,00         39-22         6-25         2810         -13,6          42          1872
5,50         39-01         5-89         3251         -13,8          45          2041
6,00         38-94         5-66         3696         -14,2          46          2224
6,50         38-85         5-48         4143         -15,2          47          2409
7,00         38-79         5-27         4608         -16,2          46          2577
7,50         38-78         5-16         5064         -17,4          44          2766
8,00         38-76         5-04         5562         -18,8          42          2959
8,50         38-64         4-91         6034         -20,1          41          3129
9,00         38-60         4-72         6574         -20,7          39          3276
9,50         38-65         4-59         7081         -20,9          37          3435
10,00         38-68         4-48         7652         -21,6          34          3620
10,50         38-68         4-38         8219         -22,5          33          3801
11,00         38-54         4-31         8779         -22,8          37          3986
11,50         38-44         4-23         9390         -23,7          42          4182
12,00         38-32         4-11         10056         -24,7          46          4355
12,50         38-25         4-04         10636         -25,7          49          4527
13,00         38-25         3-98         11231         -27,2          50          4704
13,50         38-26         3-93         11807         -28,8          51          4883
14,00         38-23         3-85         12488         -30,1          51          5060
14,50         38-23         3-79         13126         -31,6          52          5239
15,00         38-26         3-67         14000         -32,5          52          5413
15,50         38-30         3-59         14769         -32,1          51          5590
16,00         38-34         3-48         15728         -33,2          48          5773
16,50         38-43         3-34         16833         -33,7          45          5935
17,00         38-52         3-28         17641         -33,9          42          6106
17,50         38-58         3-18         18710         -33,9          40          6275
18,00         38-69         3-13         19546         -33,5          38          6453
18,50         38-77         3-07         20450         -34,2          36          6637
19,00         38-93         3-02         21342         -35,3          35          6827
19,50         39-25         2-92         22640         -35,6          34          7012
20,00         39-30         2-85         23832         -36,8          33          7200
20,50         39-43         2-75         25336         -37,7          32          7380
21,00         39-23         2-66         26730         -38,9          32          7553
21,50         39-51         2-67         27357         -40,5                       7746
22,00         39-57         2-57         29051         -41,0                       7922
22,50         39-65         2-50         30513         -42,2                       8096
23,00         39-26         2-41         32200         -43,7                       8260
