0,50         46-00         6-36         113         18,6          75          205   P
1,00         50-02         5-04         402         20,4          71          338
1,50         51-84         4-80         697         19,2          69          470
2,00         53-02         5-49         861         18,0          68          603
2,50         53-59         5-10         1180         16,6          70          735
3,00         54-32         5-05         1498         15,3          71          891
3,50         55-26         5-09         1780         14,0          72          1039
4,00         55-78         5-11         2105         12,5          73          1208
4,50         56-26         5-25         2399         11,2          75          1388
5,00         56-57         5-32         2663         9,8          77          1543
5,50         56-94         5-43         2881         8,6          79          1687
6,00         57-28         5-60         3089         7,8          79          1844
6,50         57-46         5-78         3276         7,0          78          2000
7,00         57-87         6-02         3380         5,6          78          2128
7,50         58-19         6-38         3469         4,2          79          2284
8,00         58-45         6-61         3615         2,9          80          2441
8,50         58-43         6-84         3804         2,1          81          2633
9,00         58-39         6-98         3950         0,9          81          2772
9,50         58-56         6-97         4154         0,6          81          2906
10,00         58-84         6-92         4426         -0,6          81          3068
10,50         58-95         6-83         4761         -2,0          81          3259
11,00         58-82         7-01         5125         -3,5          81          3569
11,50         59-30         6-66         5398         -4,7          82          3602
12,00         59-56         6-54         5732         -5,7          82          3760
12,50         59-65         6-45         6064         -6,8          83          3925
13,00         59-94         6-13         6599         -8,1          82          4088
13,50         0-05         5-99         7011         -9,4          82          4249
14,00         0-23         5-85         7443         -11,1          82          4414
14,50         0-36         5-64         7979         -12,3          83          4577
15,00         0-37         5-62         8322         -14,6          83          4754
15,50         0-62         5-34         9023         -15,4          81          4918
16,00         0-59         5-31         9402         -15,4          78          5096
16,50         0-79         5-07         10136         -15,8          76          5263
17,00         0-99         4-90         10765         -16,6          74          5424
17,50         1-13         4-86         11186         -17,8          73          5590
18,00         1-27         4-81         11668         -18,6          72          5764
18,50         1-38         4-76         12139         -19,9          71          5938
19,00         1-56         4-61         12852         -20,9          69          6101
19,50         1-66         4-61         13213         -22,0          68          6267
20,00         1-79         4-59         13645         -23,2          68          6439
20,50         2-02         4-45         14385         -24,5          68          6598
21,00         2-15         4-43         14806         -25,9          67          6763
21,50         2-29         4-44         15156         -27,3          67          6935
22,00         2-44         4-36         15794         -28,9          67          7096
22,50         2-58         4-33         16276         -30,2          67          7267
23,00         2-69         4-25         16963         -31,5          67          7433
23,50         2-81         4-15         17694         -32,8          67          7593
24,00         2-87         4-10         18287         -34,3          66          7754
24,50         2-95         4-06         18868         -35,6          66          7917
25,00         2-95         4-05         19296         -37,1          66          8083
25,50         3-06         3-98         20032         -38,6          66          8244
26,00         3-11         3-99         20371         -40,2                       8412
26,50         3-14         4-04         20542         -41,9                       8592
27,00         3-30         3-95         21379         -43,7                       8757
27,50         3-38         3-92         21951         -44,8                       8921
28,00         3-44         3-95         22243         -46,6                       9094
28,50         3-57         3-87         23080         -48,2                       9258
29,00         3-63         3-87         23478         -49,5                       9429
29,50         3-76         3-84         24107         -50,7                       9602
30,00         3-80         3-83         24649         -52,1                       9778
30,50         3-87         3-76         25478         -53,3                       9942
31,00         3-90         3-72         26176         -54,1                       10099
31,50         3-99         3-67         26898         -55,2                       10245
32,00         3-98         3-68         27260         -56,2                       10408
32,50         4-01         3-61         28176         -57,0                       10562
33,00         4-02         3-62         28526         -58,1                       10730
33,50         4-01         3-63         28946         -59,0                       10905
34,00         4-03         3-60         29649         -59,8                       11082
34,50         4-11         3-57         30343         -58,9                       11258
35,00         4-14         3-59         30669         -57,0                       11446
35,50         4-22         3-57         31359         -57,6                       11630
36,00         4-26         3-56         31881         -57,4                       11812
36,50         4-31         3-56         32438         -56,4                       11991
37,00         4-37         3-57         32792         -56,0                       12169
37,50         4-40         3-56         33347         -55,7                       12343
38,00         4-42         3-58         33694         -55,2                       12523
38,50         4-47         3-56         34317         -55,0                       12696
39,00         4-46         3-57         34695         -54,3                       12874
39,50         4-48         3-58         35132         -53,7                       13055
40,00         4-53         3-57         35668         -53,6                       13233
40,50         4-56         3-59         36011         -54,0                       13420
41,00         4-64         3-56         36743         -54,8                       13599
41,50         4-70         3-55         37337         -54,5                       13776
42,00         4-74         3-54         37929         -53,7                       13952
42,50         4-82         3-55         38324         -52,5                       14140
43,00         4-92         3-51         39178         -52,6                       14303
43,50         4-87         3-67         38214         -51,6                       14523
44,00         5-01         3-58         39609         -52,7                       14701
44,50         5-05         3-58         40019         -53,5                       14871
45,00         5-07         3-57         40560         -53,9                       15033
45,50         5-06         3-59         40782         -54,4                       15198
46,00         5-10         3-61         41071         -54,9                       15359
