0,50         1-89         8-61         63         26,3          41          166   P
1,00         2-94         9-34         121         24,3          43          217
1,50         2-57         9-52         180         22,8          44          267
2,00         2-38         9-15         246         21,5          45          318
2,50         0-02         8-00         339         20,2          46          368
3,00         59-54         7-99         480         19,0          47          472
3,50         59-40         8-04         702         17,7          48          640
4,00         59-15         8-28         766         16,4          49          700
4,50         59-24         8-52         880         15,3          50          801
5,00         59-13         8-59         1052         13,9          51          940
5,50         59-18         8-52         1244         12,7          53          1084
6,00         59-56         8-53         1400         11,3          54          1206
6,50         0-03         8-43         1606         9,9          57          1357
7,00         0-02         8-33         1776         8,5          59          1476
7,50         59-93         8-63         1870         7,6          59          1585
8,00         59-84         8-56         2053         6,2          60          1720
8,50         0-33         8-68         2201         5,0          62          1852
9,00         1-30         8-74         2343         3,8          62          1973
9,50         2-46         8-48         2536         2,6          63          2084
10,00         3-10         8-28         2756         1,9          60          2217
10,50         4-13         8-20         2934         0,6          59          2337
11,00         4-39         7-94         3256         -0,2          57          2521
11,50         5-23         7-59         3559         -1,5          57          2657
12,00         5-66         7-21         3888         -2,4          57          2780
12,50         5-56         7-01         4124         -3,7          53          2878
13,00         5-57         6-78         4412         -5,1          52          2993
13,50         5-77         6-58         4709         -4,5          44          3108
14,00         6-09         6-49         4946         -5,5          40          3224   P
14,50         6-34         6-51         5115         -6,4          38          3341
15,00         6-40         6-47         5333         -7,5          35          3461
15,50         6-39         6-50         5500         -8,4          38          3579   P
16,00         6-39         6-57         5656         -9,2          37          3708
16,50         6-44         6-55         5852         -10,2          36          3825
17,00         6-25         6-65         5979         -11,0          36          3950
17,50         5-88         6-57         6225         -11,9          34          4067
18,00         5-71         6-53         6432         -13,2          32          4181
18,50         5-39         6-59         6565         -14,5          31          4298
19,00         5-20         6-64         6713         -15,7          30          4416
19,50         4-80         6-79         6776         -17,1          30          4540   P
20,00         4-75         6-80         6958         -18,3          30          4661
20,50         4-54         6-87         7082         -19,5          30          4784
21,00         4-11         6-92         7224         -20,3          30          4907
21,50         4-01         6-95         7383         -21,2          30          5029
22,00         3-93         6-92         7586         -22,4          30          5144
22,50         3-99         6-87         7793         -23,5          31          5254
23,00         3-71         6-95         7895         -24,5          31          5366
23,50         3-54         6-95         8058         -25,6          32          5478
24,00         3-48         7-06         8128         -26,7          32          5595
24,50         3-41         7-16         8215         -28,3          32          5717
25,00         3-34         7-17         8385         -29,6          32          5837
25,50         3-27         7-18         8552         -30,7          32          5955
26,00         3-21         7-18         8717         -31,3          33          6072   P
26,50         3-08         7-16         8902         -32,4          33          6186
27,00         3-02         7-17         9065         -33,4          34          6301
